8500A5,WRAM85_WaitForVBlank,
8500AF,WRAM85_PadRepeatDelay,
8500B3,WRAM85_Pad1State,
8500B5,WRAM85_Pad2State,
8500B7,WRAM85_Pad1Press,
8500B9,WRAM85_Pad2Press,
8500BB,WRAM85_Pad1Repeat,
8500BD,WRAM85_Pad2Repeat,
8500BF,WRAM85_Pad1StateAlt,
8500C5,WRAM85_Pad1RepeatFramesLeft,
8500C7,WRAM85_Pad2StateAlt,
8500CD,WRAM85_Pad2RepeatFramesLeft,
8502A0,WRAM85_GameState,
8502A2,WRAM85_GameSubstate,
8502A8,WRAM85_PlayersIndicator,
85033C,WRAM85_StageClearRoundIndex,
85033E,WRAM85_StageClearStageIndex,
851986,WRAM85_NewMusicEvent,
851988,WRAM85_NewSoundEvent,
851A80,WRAM85_VsDifficulty,
852100,SNES85_Screen_Display,
852101,SNES85_Object_Character_Sizes,
852102,SNES85_OAM_Addr_Lo,
852103,SNES85_OAM_Addr_Hi,
852104,SNES85_OAM_Write,
852105,SNES85_BG_Mode_Character_Size,
852106,SNES85_Mosaic,
852107,SNES85_BG1_Tilemap_Addr,
852108,SNES85_BG2_Tilemap_Addr,
852109,SNES85_BG3_Tilemap_Addr,
85210A,SNES85_BG4_Tilemap_Addr,
85210B,SNES85_BG12_Character_Addr,
85210C,SNES85_BG34_Character_Addr,
85210D,SNES85_BG1_HScroll,
85210E,SNES85_BG1_VScroll,
85210F,SNES85_BG2_HScroll,
852110,SNES85_BG2_VScroll,
852111,SNES85_BG3_HScroll,
852112,SNES85_BG3_VScroll,
852113,SNES85_BG4_HScroll,
852114,SNES85_BG4_VScroll,
852115,SNES85_Video_Port_Control,
852116,SNES85_VRAM_Addr_Lo,
852117,SNES85_VRAM_Addr_Hi,
852118,SNES85_VRAM_Write_Lo,
852119,SNES85_VRAM_Write_Hi,
85211A,SNES85_Mode7_Settings,
85211B,SNES85_Mode7_A,
85211C,SNES85_Mode7_B,
85211D,SNES85_Mode7_C,
85211E,SNES85_Mode7_D,
85211F,SNES85_Mode7_X,
852120,SNES85_Mode7_Y,
852121,SNES85_CGRAM_Addr,
852122,SNES85_CGRAM_Write,
852123,SNES85_Window12_Mask_Settings,
852124,SNES85_Window34_Mask_Settings,
852125,SNES85_WindowObj_Mask_Settings,
852126,SNES85_Window0_Pos,
852127,SNES85_Window1_Pos,
852128,SNES85_Window2_Pos,
852129,SNES85_Window3_Pos,
85212A,SNES85_Window_Mask_BGLogic,
85212B,SNES85_Window_Mask_OBJLogic,
85212C,SNES85_Main_Screen_Desig,
85212D,SNES85_Subscreen_Desig,
85212E,SNES85_Window_Mask_Main_Desig,
85212F,SNES85_Window_Mask_Sub_Desig,
852130,SNES85_Color_Addition_Select,
852131,SNES85_Color_Math_Desig,
852132,SNES85_Color_Math_Data,
852133,SNES85_Screen_Mode_Select,
852134,SNES85_Mul_Result_Lo,
852135,SNES85_Mul_Result_Mid,
852136,SNES85_Mul_Result_Hi,
852137,SNES85_Software_Latch,
852138,SNES85_OAM_Read,
852139,SNES85_VRAM_Read_Lo,
85213A,SNES85_VRAM_Read_Hi,
85213B,SNES85_CGRAM_Read,
85213C,SNES85_HScanline,
85213D,SNES85_VScanline,
85213E,SNES85_PPU_Status_Lo,
85213F,SNES85_PPU_Status_Hi,
852140,SNES85_APU0,
852141,SNES85_APU1,
852142,SNES85_APU2,
852143,SNES85_APU3,
852180,SNES85_WRAM_Data,
852181,SNES85_WRAM_Write_Lo,
852182,SNES85_WRAM_Write_Mid,
852183,SNES85_WRAM_Write_Hi,
854016,SNES85_Joy_Legacy0,
854017,SNES85_Joy_Legacy1,
854200,SNES85_Interrupt_Enable,
854201,SNES85_IO_Port_Write,
854202,SNES85_Multiplicand_A,
854203,SNES85_Multiplicand_B,
854204,SNES85_Div_Lo,
854205,SNES85_Div_Hi,
854206,SNES85_Divisor,
854207,SNES85_IRQ_Horizontal_Lo,
854208,SNES85_IRQ_Horizontal_Hi,
854209,SNES85_IRQ_Vertical_Lo,
85420A,SNES85_IRQ_Vertical_Hi,
85420B,SNES85_DMA_Enable,
85420C,SNES85_HDMA_Enable,
85420D,SNES85_ROM_Speed,
854210,SNES85_NMI_5A22_Version,
854211,SNES85_IRQ_Flag,
854212,SNES85_PPU_Status,
854213,SNES85_IO_Port_Read,
854214,SNES85_Div_Quotient_Lo,
854215,SNES85_Div_Quotient_Hi,
854216,SNES85_ProductRemainder_Lo,
854217,SNES85_ProductRemainder_Hi,
854218,SNES85_Pad1_Lo,
854219,SNES85_Pad1_Hi,
85421A,SNES85_Pad2_Lo,
85421B,SNES85_Pad2_Hi,
85421C,SNES85_Pad3_Lo,
85421D,SNES85_Pad3_Hi,
85421E,SNES85_Pad4_Lo,
85421F,SNES85_Pad4_Hi,
854300,SNES85_DMA0_Control,
854301,SNES85_DMA0_Destination,
854302,SNES85_DMA0_Src_Addr_Lo,
854303,SNES85_DMA0_Src_Addr_Mid,
854304,SNES85_DMA0_Src_Addr_Hi,
854305,SNES85_DMA0_Size_HDMA_Indirect_Addr_Lo,
854306,SNES85_DMA0_Size_HDMA_Indirect_Addr_Mid,
854307,SNES85_HDMA0_Indirect_Addr_Hi,
854308,SNES85_HDMA0_Midframe_Addr_Lo,
854309,SNES85_HDMA0_Midframe_Addr_Hi,
85430A,SNES85_HDMA0_Line_Counter,
854310,SNES85_DMA1_Control,
854311,SNES85_DMA1_Destination,
854312,SNES85_DMA1_Src_Addr_Lo,
854313,SNES85_DMA1_Src_Addr_Mid,
854314,SNES85_DMA1_Src_Addr_Hi,
854315,SNES85_DMA1_Size_HDMA_Indirect_Addr_Lo,
854316,SNES85_DMA1_Size_HDMA_Indirect_Addr_Mid,
854317,SNES85_HDMA1_Indirect_Addr_Hi,
854318,SNES85_HDMA1_Midframe_Addr_Lo,
854319,SNES85_HDMA1_Midframe_Addr_Hi,
85431A,SNES85_HDMA1_Line_Counter,
854320,SNES85_DMA2_Control,
854321,SNES85_DMA2_Destination,
854322,SNES85_DMA2_Src_Addr_Lo,
854323,SNES85_DMA2_Src_Addr_Mid,
854324,SNES85_DMA2_Src_Addr_Hi,
854325,SNES85_DMA2_Size_HDMA_Indirect_Addr_Lo,
854326,SNES85_DMA2_Size_HDMA_Indirect_Addr_Mid,
854327,SNES85_HDMA2_Indirect_Addr_Hi,
854328,SNES85_HDMA2_Midframe_Addr_Lo,
854329,SNES85_HDMA2_Midframe_Addr_Hi,
85432A,SNES85_HDMA2_Line_Counter,
854330,SNES85_DMA3_Control,
854331,SNES85_DMA3_Destination,
854332,SNES85_DMA3_Src_Addr_Lo,
854333,SNES85_DMA3_Src_Addr_Mid,
854334,SNES85_DMA3_Src_Addr_Hi,
854335,SNES85_DMA3_Size_HDMA_Indirect_Addr_Lo,
854336,SNES85_DMA3_Size_HDMA_Indirect_Addr_Mid,
854337,SNES85_HDMA3_Indirect_Addr_Hi,
854338,SNES85_HDMA3_Midframe_Addr_Lo,
854339,SNES85_HDMA3_Midframe_Addr_Hi,
85433A,SNES85_HDMA3_Line_Counter,
854340,SNES85_DMA4_Control,
854341,SNES85_DMA4_Destination,
854342,SNES85_DMA4_Src_Addr_Lo,
854343,SNES85_DMA4_Src_Addr_Mid,
854344,SNES85_DMA4_Src_Addr_Hi,
854345,SNES85_DMA4_Size_HDMA_Indirect_Addr_Lo,
854346,SNES85_DMA4_Size_HDMA_Indirect_Addr_Mid,
854347,SNES85_HDMA4_Indirect_Addr_Hi,
854348,SNES85_HDMA4_Midframe_Addr_Lo,
854349,SNES85_HDMA4_Midframe_Addr_Hi,
85434A,SNES85_HDMA4_Line_Counter,
854350,SNES85_DMA5_Control,
854351,SNES85_DMA5_Destination,
854352,SNES85_DMA5_Src_Addr_Lo,
854353,SNES85_DMA5_Src_Addr_Mid,
854354,SNES85_DMA5_Src_Addr_Hi,
854355,SNES85_DMA5_Size_HDMA_Indirect_Addr_Lo,
854356,SNES85_DMA5_Size_HDMA_Indirect_Addr_Mid,
854357,SNES85_HDMA5_Indirect_Addr_Hi,
854358,SNES85_HDMA5_Midframe_Addr_Lo,
854359,SNES85_HDMA5_Midframe_Addr_Hi,
85435A,SNES85_HDMA5_Line_Counter,
854360,SNES85_DMA6_Control,
854361,SNES85_DMA6_Destination,
854362,SNES85_DMA6_Src_Addr_Lo,
854363,SNES85_DMA6_Src_Addr_Mid,
854364,SNES85_DMA6_Src_Addr_Hi,
854365,SNES85_DMA6_Size_HDMA_Indirect_Addr_Lo,
854366,SNES85_DMA6_Size_HDMA_Indirect_Addr_Mid,
854367,SNES85_HDMA6_Indirect_Addr_Hi,
854368,SNES85_HDMA6_Midframe_Addr_Lo,
854369,SNES85_HDMA6_Midframe_Addr_Hi,
85436A,SNES85_HDMA6_Line_Counter,
854370,SNES85_DMA7_Control,
854371,SNES85_DMA7_Destination,
854372,SNES85_DMA7_Src_Addr_Lo,
854373,SNES85_DMA7_Src_Addr_Mid,
854374,SNES85_DMA7_Src_Addr_Hi,
854375,SNES85_DMA7_Size_HDMA_Indirect_Addr_Lo,
854376,SNES85_DMA7_Size_HDMA_Indirect_Addr_Mid,
854377,SNES85_HDMA7_Indirect_Addr_Hi,
854378,SNES85_HDMA7_Midframe_Addr_Lo,
854379,SNES85_HDMA7_Midframe_Addr_Hi,
85437A,SNES85_HDMA7_Line_Counter,
85AFC4,CODE_GetBowserHPIndex,
85BB73,CODE_AddSprite,
85BC25,CODE_EndlessResultState1Action,
85BEC6,CODE_TTResultState1Action,
85C19A,CODE_SCResultState1Action,
85C19B,CODE_PuzzleResultState1Action,
8600A3,WRAM86_FinishedLogic,
8600A5,WRAM86_WaitForVBlank,
8600AF,WRAM86_PadRepeatDelay,
8600B3,WRAM86_Pad1State,
8600B5,WRAM86_Pad2State,
8600B7,WRAM86_Pad1Press,
8600B9,WRAM86_Pad2Press,
8600BB,WRAM86_Pad1Repeat,
8600BD,WRAM86_Pad2Repeat,
8600BF,WRAM86_Pad1StateAlt,
8600C5,WRAM86_Pad1RepeatFramesLeft,
8600C7,WRAM86_Pad2StateAlt,
8600CD,WRAM86_Pad2RepeatFramesLeft,
8601B6,WRAM86_CurrentBrightness,
8602A0,WRAM86_GameState,
8602A2,WRAM86_GameSubstate,
8602A8,WRAM86_PlayersIndicator,
860358,WRAM86_CurrentlyPaused,
86035A,WRAM86_ShouldPause,
86035C,WRAM86_PauseState,
861986,WRAM86_NewMusicEvent,
861988,WRAM86_NewSoundEvent,
861A80,WRAM86_VsDifficulty,
861D00,WRAM86_OAMBuffer,
861F20,WRAM86_OAMAppendAddr,
862100,SNES86_Screen_Display,
862101,SNES86_Object_Character_Sizes,
862102,SNES86_OAM_Addr_Lo,
862103,SNES86_OAM_Addr_Hi,
862104,SNES86_OAM_Write,
862105,SNES86_BG_Mode_Character_Size,
862106,SNES86_Mosaic,
862107,SNES86_BG1_Tilemap_Addr,
862108,SNES86_BG2_Tilemap_Addr,
862109,SNES86_BG3_Tilemap_Addr,
86210A,SNES86_BG4_Tilemap_Addr,
86210B,SNES86_BG12_Character_Addr,
86210C,SNES86_BG34_Character_Addr,
86210D,SNES86_BG1_HScroll,
86210E,SNES86_BG1_VScroll,
86210F,SNES86_BG2_HScroll,
862110,SNES86_BG2_VScroll,
862111,SNES86_BG3_HScroll,
862112,SNES86_BG3_VScroll,
862113,SNES86_BG4_HScroll,
862114,SNES86_BG4_VScroll,
862115,SNES86_Video_Port_Control,
862116,SNES86_VRAM_Addr_Lo,
862117,SNES86_VRAM_Addr_Hi,
862118,SNES86_VRAM_Write_Lo,
862119,SNES86_VRAM_Write_Hi,
86211A,SNES86_Mode7_Settings,
86211B,SNES86_Mode7_A,
86211C,SNES86_Mode7_B,
86211D,SNES86_Mode7_C,
86211E,SNES86_Mode7_D,
86211F,SNES86_Mode7_X,
862120,SNES86_Mode7_Y,
862121,SNES86_CGRAM_Addr,
862122,SNES86_CGRAM_Write,
862123,SNES86_Window12_Mask_Settings,
862124,SNES86_Window34_Mask_Settings,
862125,SNES86_WindowObj_Mask_Settings,
862126,SNES86_Window0_Pos,
862127,SNES86_Window1_Pos,
862128,SNES86_Window2_Pos,
862129,SNES86_Window3_Pos,
86212A,SNES86_Window_Mask_BGLogic,
86212B,SNES86_Window_Mask_OBJLogic,
86212C,SNES86_Main_Screen_Desig,
86212D,SNES86_Subscreen_Desig,
86212E,SNES86_Window_Mask_Main_Desig,
86212F,SNES86_Window_Mask_Sub_Desig,
862130,SNES86_Color_Addition_Select,
862131,SNES86_Color_Math_Desig,
862132,SNES86_Color_Math_Data,
862133,SNES86_Screen_Mode_Select,
862134,SNES86_Mul_Result_Lo,
862135,SNES86_Mul_Result_Mid,
862136,SNES86_Mul_Result_Hi,
862137,SNES86_Software_Latch,
862138,SNES86_OAM_Read,
862139,SNES86_VRAM_Read_Lo,
86213A,SNES86_VRAM_Read_Hi,
86213B,SNES86_CGRAM_Read,
86213C,SNES86_HScanline,
86213D,SNES86_VScanline,
86213E,SNES86_PPU_Status_Lo,
86213F,SNES86_PPU_Status_Hi,
862140,SNES86_APU0,
862141,SNES86_APU1,
862142,SNES86_APU2,
862143,SNES86_APU3,
862180,SNES86_WRAM_Data,
862181,SNES86_WRAM_Write_Lo,
862182,SNES86_WRAM_Write_Mid,
862183,SNES86_WRAM_Write_Hi,
864016,SNES86_Joy_Legacy0,
864017,SNES86_Joy_Legacy1,
864200,SNES86_Interrupt_Enable,
864201,SNES86_IO_Port_Write,
864202,SNES86_Multiplicand_A,
864203,SNES86_Multiplicand_B,
864204,SNES86_Div_Lo,
864205,SNES86_Div_Hi,
864206,SNES86_Divisor,
864207,SNES86_IRQ_Horizontal_Lo,
864208,SNES86_IRQ_Horizontal_Hi,
864209,SNES86_IRQ_Vertical_Lo,
86420A,SNES86_IRQ_Vertical_Hi,
86420B,SNES86_DMA_Enable,
86420C,SNES86_HDMA_Enable,
86420D,SNES86_ROM_Speed,
864210,SNES86_NMI_5A22_Version,
864211,SNES86_IRQ_Flag,
864212,SNES86_PPU_Status,
864213,SNES86_IO_Port_Read,
864214,SNES86_Div_Quotient_Lo,
864215,SNES86_Div_Quotient_Hi,
864216,SNES86_ProductRemainder_Lo,
864217,SNES86_ProductRemainder_Hi,
864218,SNES86_Pad1_Lo,
864219,SNES86_Pad1_Hi,
86421A,SNES86_Pad2_Lo,
86421B,SNES86_Pad2_Hi,
86421C,SNES86_Pad3_Lo,
86421D,SNES86_Pad3_Hi,
86421E,SNES86_Pad4_Lo,
86421F,SNES86_Pad4_Hi,
864300,SNES86_DMA0_Control,
864301,SNES86_DMA0_Destination,
864302,SNES86_DMA0_Src_Addr_Lo,
864303,SNES86_DMA0_Src_Addr_Mid,
864304,SNES86_DMA0_Src_Addr_Hi,
864305,SNES86_DMA0_Size_HDMA_Indirect_Addr_Lo,
864306,SNES86_DMA0_Size_HDMA_Indirect_Addr_Mid,
864307,SNES86_HDMA0_Indirect_Addr_Hi,
864308,SNES86_HDMA0_Midframe_Addr_Lo,
864309,SNES86_HDMA0_Midframe_Addr_Hi,
86430A,SNES86_HDMA0_Line_Counter,
864310,SNES86_DMA1_Control,
864311,SNES86_DMA1_Destination,
864312,SNES86_DMA1_Src_Addr_Lo,
864313,SNES86_DMA1_Src_Addr_Mid,
864314,SNES86_DMA1_Src_Addr_Hi,
864315,SNES86_DMA1_Size_HDMA_Indirect_Addr_Lo,
864316,SNES86_DMA1_Size_HDMA_Indirect_Addr_Mid,
864317,SNES86_HDMA1_Indirect_Addr_Hi,
864318,SNES86_HDMA1_Midframe_Addr_Lo,
864319,SNES86_HDMA1_Midframe_Addr_Hi,
86431A,SNES86_HDMA1_Line_Counter,
864320,SNES86_DMA2_Control,
864321,SNES86_DMA2_Destination,
864322,SNES86_DMA2_Src_Addr_Lo,
864323,SNES86_DMA2_Src_Addr_Mid,
864324,SNES86_DMA2_Src_Addr_Hi,
864325,SNES86_DMA2_Size_HDMA_Indirect_Addr_Lo,
864326,SNES86_DMA2_Size_HDMA_Indirect_Addr_Mid,
864327,SNES86_HDMA2_Indirect_Addr_Hi,
864328,SNES86_HDMA2_Midframe_Addr_Lo,
864329,SNES86_HDMA2_Midframe_Addr_Hi,
86432A,SNES86_HDMA2_Line_Counter,
864330,SNES86_DMA3_Control,
864331,SNES86_DMA3_Destination,
864332,SNES86_DMA3_Src_Addr_Lo,
864333,SNES86_DMA3_Src_Addr_Mid,
864334,SNES86_DMA3_Src_Addr_Hi,
864335,SNES86_DMA3_Size_HDMA_Indirect_Addr_Lo,
864336,SNES86_DMA3_Size_HDMA_Indirect_Addr_Mid,
864337,SNES86_HDMA3_Indirect_Addr_Hi,
864338,SNES86_HDMA3_Midframe_Addr_Lo,
864339,SNES86_HDMA3_Midframe_Addr_Hi,
86433A,SNES86_HDMA3_Line_Counter,
864340,SNES86_DMA4_Control,
864341,SNES86_DMA4_Destination,
864342,SNES86_DMA4_Src_Addr_Lo,
864343,SNES86_DMA4_Src_Addr_Mid,
864344,SNES86_DMA4_Src_Addr_Hi,
864345,SNES86_DMA4_Size_HDMA_Indirect_Addr_Lo,
864346,SNES86_DMA4_Size_HDMA_Indirect_Addr_Mid,
864347,SNES86_HDMA4_Indirect_Addr_Hi,
864348,SNES86_HDMA4_Midframe_Addr_Lo,
864349,SNES86_HDMA4_Midframe_Addr_Hi,
86434A,SNES86_HDMA4_Line_Counter,
864350,SNES86_DMA5_Control,
864351,SNES86_DMA5_Destination,
864352,SNES86_DMA5_Src_Addr_Lo,
864353,SNES86_DMA5_Src_Addr_Mid,
864354,SNES86_DMA5_Src_Addr_Hi,
864355,SNES86_DMA5_Size_HDMA_Indirect_Addr_Lo,
864356,SNES86_DMA5_Size_HDMA_Indirect_Addr_Mid,
864357,SNES86_HDMA5_Indirect_Addr_Hi,
864358,SNES86_HDMA5_Midframe_Addr_Lo,
864359,SNES86_HDMA5_Midframe_Addr_Hi,
86435A,SNES86_HDMA5_Line_Counter,
864360,SNES86_DMA6_Control,
864361,SNES86_DMA6_Destination,
864362,SNES86_DMA6_Src_Addr_Lo,
864363,SNES86_DMA6_Src_Addr_Mid,
864364,SNES86_DMA6_Src_Addr_Hi,
864365,SNES86_DMA6_Size_HDMA_Indirect_Addr_Lo,
864366,SNES86_DMA6_Size_HDMA_Indirect_Addr_Mid,
864367,SNES86_HDMA6_Indirect_Addr_Hi,
864368,SNES86_HDMA6_Midframe_Addr_Lo,
864369,SNES86_HDMA6_Midframe_Addr_Hi,
86436A,SNES86_HDMA6_Line_Counter,
864370,SNES86_DMA7_Control,
864371,SNES86_DMA7_Destination,
864372,SNES86_DMA7_Src_Addr_Lo,
864373,SNES86_DMA7_Src_Addr_Mid,
864374,SNES86_DMA7_Src_Addr_Hi,
864375,SNES86_DMA7_Size_HDMA_Indirect_Addr_Lo,
864376,SNES86_DMA7_Size_HDMA_Indirect_Addr_Mid,
864377,SNES86_HDMA7_Indirect_Addr_Hi,
864378,SNES86_HDMA7_Midframe_Addr_Lo,
864379,SNES86_HDMA7_Midframe_Addr_Hi,
86437A,SNES86_HDMA7_Line_Counter,
86D67D,CODE_FadeInAndProceed,
86D69D,CODE_RenderString,
86D898,CODE_VsNonhardClear,
86DE34,CODE_HintRoutine,
86DE4B,CODE_HintState0,
86DF88,DATA8_HintStringIndices,
86DF8F,CODE_HintCreateTilemap,
86E051,CODE_HintState1,
86E056,CODE_HintState2,
86E092,CODE_HintState3,
86E0B1,CODE_HintSetupPPU,
8700A3,WRAM87_FinishedLogic,
8700A5,WRAM87_WaitForVBlank,
8700AF,WRAM87_PadRepeatDelay,
8700B3,WRAM87_Pad1State,
8700B5,WRAM87_Pad2State,
8700B7,WRAM87_Pad1Press,
8700B9,WRAM87_Pad2Press,
8700BB,WRAM87_Pad1Repeat,
8700BD,WRAM87_Pad2Repeat,
8700BF,WRAM87_Pad1StateAlt,
8700C5,WRAM87_Pad1RepeatFramesLeft,
8700C7,WRAM87_Pad2StateAlt,
8700CD,WRAM87_Pad2RepeatFramesLeft,
8701B6,WRAM87_CurrentBrightness,
8702A0,WRAM87_GameState,
8702A2,WRAM87_GameSubstate,
8702A8,WRAM87_PlayersIndicator,
8702BA,WRAM87_CharacterIndex1,
8702BC,WRAM87_CharacterIndex2,
8702C2,WRAM87_Score_Lo,
8702C4,WRAM87_Score_Hi,
8702C6,WRAM87_CheckpointScore_Lo,
8702C8,WRAM87_CheckpointScore_Hi,
87033C,WRAM87_StageClearRoundIndex,
87033E,WRAM87_StageClearStageIndex,
870342,WRAM87_StageClearRoundClears,
870346,WRAM87_StageClearSpecialIndex,
870348,WRAM87_PuzzleClearIndex,
87034C,WRAM87_PuzzleSecretFlag,
87034E,WRAM87_PuzzleIndex,
870350,WRAM87_PuzzleStageIndex,
870352,WRAM87_RoundClearIndicator,
8704D2,WRAM87_ToppedOut,
8704D4,WRAM87_OpponentToppedOut,
871986,WRAM87_NewMusicEvent,
871988,WRAM87_NewSoundEvent,
871A80,WRAM87_VsDifficulty,
871F20,WRAM87_OAMAppendAddr,
872100,SNES87_Screen_Display,
872101,SNES87_Object_Character_Sizes,
872102,SNES87_OAM_Addr_Lo,
872103,SNES87_OAM_Addr_Hi,
872104,SNES87_OAM_Write,
872105,SNES87_BG_Mode_Character_Size,
872106,SNES87_Mosaic,
872107,SNES87_BG1_Tilemap_Addr,
872108,SNES87_BG2_Tilemap_Addr,
872109,SNES87_BG3_Tilemap_Addr,
87210A,SNES87_BG4_Tilemap_Addr,
87210B,SNES87_BG12_Character_Addr,
87210C,SNES87_BG34_Character_Addr,
87210D,SNES87_BG1_HScroll,
87210E,SNES87_BG1_VScroll,
87210F,SNES87_BG2_HScroll,
872110,SNES87_BG2_VScroll,
872111,SNES87_BG3_HScroll,
872112,SNES87_BG3_VScroll,
872113,SNES87_BG4_HScroll,
872114,SNES87_BG4_VScroll,
872115,SNES87_Video_Port_Control,
872116,SNES87_VRAM_Addr_Lo,
872117,SNES87_VRAM_Addr_Hi,
872118,SNES87_VRAM_Write_Lo,
872119,SNES87_VRAM_Write_Hi,
87211A,SNES87_Mode7_Settings,
87211B,SNES87_Mode7_A,
87211C,SNES87_Mode7_B,
87211D,SNES87_Mode7_C,
87211E,SNES87_Mode7_D,
87211F,SNES87_Mode7_X,
872120,SNES87_Mode7_Y,
872121,SNES87_CGRAM_Addr,
872122,SNES87_CGRAM_Write,
872123,SNES87_Window12_Mask_Settings,
872124,SNES87_Window34_Mask_Settings,
872125,SNES87_WindowObj_Mask_Settings,
872126,SNES87_Window0_Pos,
872127,SNES87_Window1_Pos,
872128,SNES87_Window2_Pos,
872129,SNES87_Window3_Pos,
87212A,SNES87_Window_Mask_BGLogic,
87212B,SNES87_Window_Mask_OBJLogic,
87212C,SNES87_Main_Screen_Desig,
87212D,SNES87_Subscreen_Desig,
87212E,SNES87_Window_Mask_Main_Desig,
87212F,SNES87_Window_Mask_Sub_Desig,
872130,SNES87_Color_Addition_Select,
872131,SNES87_Color_Math_Desig,
872132,SNES87_Color_Math_Data,
872133,SNES87_Screen_Mode_Select,
872134,SNES87_Mul_Result_Lo,
872135,SNES87_Mul_Result_Mid,
872136,SNES87_Mul_Result_Hi,
872137,SNES87_Software_Latch,
872138,SNES87_OAM_Read,
872139,SNES87_VRAM_Read_Lo,
87213A,SNES87_VRAM_Read_Hi,
87213B,SNES87_CGRAM_Read,
87213C,SNES87_HScanline,
87213D,SNES87_VScanline,
87213E,SNES87_PPU_Status_Lo,
87213F,SNES87_PPU_Status_Hi,
872140,SNES87_APU0,
872141,SNES87_APU1,
872142,SNES87_APU2,
872143,SNES87_APU3,
872180,SNES87_WRAM_Data,
872181,SNES87_WRAM_Write_Lo,
872182,SNES87_WRAM_Write_Mid,
872183,SNES87_WRAM_Write_Hi,
874016,SNES87_Joy_Legacy0,
874017,SNES87_Joy_Legacy1,
874200,SNES87_Interrupt_Enable,
874201,SNES87_IO_Port_Write,
874202,SNES87_Multiplicand_A,
874203,SNES87_Multiplicand_B,
874204,SNES87_Div_Lo,
874205,SNES87_Div_Hi,
874206,SNES87_Divisor,
874207,SNES87_IRQ_Horizontal_Lo,
874208,SNES87_IRQ_Horizontal_Hi,
874209,SNES87_IRQ_Vertical_Lo,
87420A,SNES87_IRQ_Vertical_Hi,
87420B,SNES87_DMA_Enable,
87420C,SNES87_HDMA_Enable,
87420D,SNES87_ROM_Speed,
874210,SNES87_NMI_5A22_Version,
874211,SNES87_IRQ_Flag,
874212,SNES87_PPU_Status,
874213,SNES87_IO_Port_Read,
874214,SNES87_Div_Quotient_Lo,
874215,SNES87_Div_Quotient_Hi,
874216,SNES87_ProductRemainder_Lo,
874217,SNES87_ProductRemainder_Hi,
874218,SNES87_Pad1_Lo,
874219,SNES87_Pad1_Hi,
87421A,SNES87_Pad2_Lo,
87421B,SNES87_Pad2_Hi,
87421C,SNES87_Pad3_Lo,
87421D,SNES87_Pad3_Hi,
87421E,SNES87_Pad4_Lo,
87421F,SNES87_Pad4_Hi,
874300,SNES87_DMA0_Control,
874301,SNES87_DMA0_Destination,
874302,SNES87_DMA0_Src_Addr_Lo,
874303,SNES87_DMA0_Src_Addr_Mid,
874304,SNES87_DMA0_Src_Addr_Hi,
874305,SNES87_DMA0_Size_HDMA_Indirect_Addr_Lo,
874306,SNES87_DMA0_Size_HDMA_Indirect_Addr_Mid,
874307,SNES87_HDMA0_Indirect_Addr_Hi,
874308,SNES87_HDMA0_Midframe_Addr_Lo,
874309,SNES87_HDMA0_Midframe_Addr_Hi,
87430A,SNES87_HDMA0_Line_Counter,
874310,SNES87_DMA1_Control,
874311,SNES87_DMA1_Destination,
874312,SNES87_DMA1_Src_Addr_Lo,
874313,SNES87_DMA1_Src_Addr_Mid,
874314,SNES87_DMA1_Src_Addr_Hi,
874315,SNES87_DMA1_Size_HDMA_Indirect_Addr_Lo,
874316,SNES87_DMA1_Size_HDMA_Indirect_Addr_Mid,
874317,SNES87_HDMA1_Indirect_Addr_Hi,
874318,SNES87_HDMA1_Midframe_Addr_Lo,
874319,SNES87_HDMA1_Midframe_Addr_Hi,
87431A,SNES87_HDMA1_Line_Counter,
874320,SNES87_DMA2_Control,
874321,SNES87_DMA2_Destination,
874322,SNES87_DMA2_Src_Addr_Lo,
874323,SNES87_DMA2_Src_Addr_Mid,
874324,SNES87_DMA2_Src_Addr_Hi,
874325,SNES87_DMA2_Size_HDMA_Indirect_Addr_Lo,
874326,SNES87_DMA2_Size_HDMA_Indirect_Addr_Mid,
874327,SNES87_HDMA2_Indirect_Addr_Hi,
874328,SNES87_HDMA2_Midframe_Addr_Lo,
874329,SNES87_HDMA2_Midframe_Addr_Hi,
87432A,SNES87_HDMA2_Line_Counter,
874330,SNES87_DMA3_Control,
874331,SNES87_DMA3_Destination,
874332,SNES87_DMA3_Src_Addr_Lo,
874333,SNES87_DMA3_Src_Addr_Mid,
874334,SNES87_DMA3_Src_Addr_Hi,
874335,SNES87_DMA3_Size_HDMA_Indirect_Addr_Lo,
874336,SNES87_DMA3_Size_HDMA_Indirect_Addr_Mid,
874337,SNES87_HDMA3_Indirect_Addr_Hi,
874338,SNES87_HDMA3_Midframe_Addr_Lo,
874339,SNES87_HDMA3_Midframe_Addr_Hi,
87433A,SNES87_HDMA3_Line_Counter,
874340,SNES87_DMA4_Control,
874341,SNES87_DMA4_Destination,
874342,SNES87_DMA4_Src_Addr_Lo,
874343,SNES87_DMA4_Src_Addr_Mid,
874344,SNES87_DMA4_Src_Addr_Hi,
874345,SNES87_DMA4_Size_HDMA_Indirect_Addr_Lo,
874346,SNES87_DMA4_Size_HDMA_Indirect_Addr_Mid,
874347,SNES87_HDMA4_Indirect_Addr_Hi,
874348,SNES87_HDMA4_Midframe_Addr_Lo,
874349,SNES87_HDMA4_Midframe_Addr_Hi,
